PLAN DE ESTUDIOS,NRC,CONECTOR  LIGA,LISTA CRUZADA,MATERIA,CURSO,SECC.,TITULO,CREDITO,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,INICIO,FIN,SALA,TIPO,PROFESOR
PE2016,4049,,,IOC,3103,1,METODOS NUMERICOS,6,,,,,13:30 -15:20,,14/03/2022,22/06/2022,,LABT,SCOTT/CONTADOR FELIPE IGNACIO + YAÑEZ/MENESES LUZ
PE2016,4049,,,IOC,3103,1,METODOS NUMERICOS,6,,,,,15:30 -17:20,,01/07/2022,01/07/2022,,EXAM,SCOTT/CONTADOR FELIPE IGNACIO + YAÑEZ/MENESES LUZ
PE2016,5859,,UB,ICA,3204,1,MICROBIOLOGIA INDUSTRIAL AMBIE,6,,14:30 -17:20,,,,,07/03/2022,22/06/2022,I013,CLAS,SAN MARTIN/DAVISON JESSICA KATHERINE
PE2016,5859,,UB,ICA,3204,1,MICROBIOLOGIA INDUSTRIAL AMBIE,6,,14:30 -17:20,,,,,19/04/2022,19/04/2022,I013,PRBA 1,SAN MARTIN/DAVISON JESSICA KATHERINE
PE2016,5859,,UB,ICA,3204,1,MICROBIOLOGIA INDUSTRIAL AMBIE,6,,14:30 -17:20,,,,,17/05/2022,17/05/2022,I013,PRBA 2,SAN MARTIN/DAVISON JESSICA KATHERINE
PE2016,5859,,UB,ICA,3204,1,MICROBIOLOGIA INDUSTRIAL AMBIE,6,,14:30 -17:20,,,,,14/06/2022,14/06/2022,I013,PRBA 3,SAN MARTIN/DAVISON JESSICA KATHERINE
PE2016,5859,,UB,ICA,3204,1,MICROBIOLOGIA INDUSTRIAL AMBIE,6,,13:30 -15:20,,,,,05/07/2022,05/07/2022,,EXAM,SAN MARTIN/DAVISON JESSICA KATHERINE
PE2016,5859,,UB,ICA,3204,1,MICROBIOLOGIA INDUSTRIAL AMBIE,6,,,,,15:30 -17:20,,14/03/2022,22/06/2022,L.CS.ING.,LABT,SAN MARTIN/DAVISON JESSICA KATHERINE
PE2022,5861,,UB,ICA,3240,1,MICROBIOLOGIA INDUSTRIAL Y AMB,6,,14:30 -17:20,,,,,07/03/2022,22/06/2022,I013,CLAS,SAN MARTIN/DAVISON JESSICA KATHERINE
PE2022,5861,,UB,ICA,3240,1,MICROBIOLOGIA INDUSTRIAL Y AMB,6,,14:30 -17:20,,,,,19/04/2022,19/04/2022,I013,PRBA 1,SAN MARTIN/DAVISON JESSICA KATHERINE
PE2022,5861,,UB,ICA,3240,1,MICROBIOLOGIA INDUSTRIAL Y AMB,6,,14:30 -17:20,,,,,17/05/2022,17/05/2022,I013,PRBA 2,SAN MARTIN/DAVISON JESSICA KATHERINE
PE2022,5861,,UB,ICA,3240,1,MICROBIOLOGIA INDUSTRIAL Y AMB,6,,14:30 -17:20,,,,,14/06/2022,14/06/2022,I013,PRBA 3,SAN MARTIN/DAVISON JESSICA KATHERINE
PE2022,5861,,UB,ICA,3240,1,MICROBIOLOGIA INDUSTRIAL Y AMB,6,,13:30 -15:20,,,,,05/07/2022,05/07/2022,,EXAM,SAN MARTIN/DAVISON JESSICA KATHERINE
PE2022,5861,,UB,ICA,3240,1,MICROBIOLOGIA INDUSTRIAL Y AMB,6,,,,,15:30 -17:20,,14/03/2022,22/06/2022,L.CS.ING.,LABT,SAN MARTIN/DAVISON JESSICA KATHERINE
PE2016,4053,,,ICI,3204,1,MICROECONOMIA,6,18:30 -19:20,,,,,,07/03/2022,22/06/2022,C-217,CLAS,SAUMA/WEBB MAURICIO JOSE
PE2016,4053,,,ICI,3204,1,MICROECONOMIA,6,19:30 -21:20,,,,,,25/04/2022,25/04/2022,,PRBA 1,SAUMA/WEBB MAURICIO JOSE
PE2016,4053,,,ICI,3204,1,MICROECONOMIA,6,19:30 -21:20,,,,,,30/05/2022,30/05/2022,,PRBA 2,SAUMA/WEBB MAURICIO JOSE
PE2016,4053,,,ICI,3204,1,MICROECONOMIA,6,,15:30 -17:20,,,,,28/06/2022,28/06/2022,,EXAM,SAUMA/WEBB MAURICIO JOSE
PE2016,4053,,,ICI,3204,1,MICROECONOMIA,6,,13:30 -15:20,,,,,14/03/2022,22/06/2022,,AYUD,SAUMA/WEBB MAURICIO JOSE
PE2016,4053,,,ICI,3204,1,MICROECONOMIA,6,,,,17:30 -19:20,,,07/03/2022,22/06/2022,C-217,CLAS,SAUMA/WEBB MAURICIO JOSE
PE2016,4055,,,ICI,3201,1,MODELOS ESTOCASTICOS,6,,,10:30 -12:20,,,,29/06/2022,29/06/2022,,EXAM,QUINTEROS/GRIJALVA MARTIN 
PE2016,4055,,,ICI,3201,1,MODELOS ESTOCASTICOS,6,,,,08:30 -09:20,,,07/03/2022,22/06/2022,C-213,CLAS,QUINTEROS/GRIJALVA MARTIN 
PE2016,4055,,,ICI,3201,1,MODELOS ESTOCASTICOS,6,,,,13:30 -15:20,,,14/03/2022,22/06/2022,,AYUD,QUINTEROS/GRIJALVA MARTIN 
PE2016,4055,,,ICI,3201,1,MODELOS ESTOCASTICOS,6,,,,13:30 -15:20,,,07/04/2022,07/04/2022,,PRBA 1,QUINTEROS/GRIJALVA MARTIN 
PE2016,4055,,,ICI,3201,1,MODELOS ESTOCASTICOS,6,,,,13:30 -15:20,,,26/05/2022,26/05/2022,,PRBA 2,QUINTEROS/GRIJALVA MARTIN 
PE2016,4055,,,ICI,3201,1,MODELOS ESTOCASTICOS,6,,,,,08:30 -10:20,,07/03/2022,22/06/2022,C-114,CLAS,QUINTEROS/GRIJALVA MARTIN 
PE2016,5863,,UC,ICA,4202,1,OBRAS CIVILES SANITARIAS,6,08:30 -10:20,,,,,,07/03/2022,22/06/2022,C-220,CLAS,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2016,5863,,UC,ICA,4202,1,OBRAS CIVILES SANITARIAS,6,08:30 -10:20,,,,,,25/04/2022,25/04/2022,C-220,PRBA 1,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2016,5863,,UC,ICA,4202,1,OBRAS CIVILES SANITARIAS,6,08:30 -10:20,,,,,,06/06/2022,06/06/2022,C-220,PRBA 2,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2016,5863,,UC,ICA,4202,1,OBRAS CIVILES SANITARIAS,6,,08:30 -09:20,,,,,07/03/2022,22/06/2022,I207,CLAS,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2016,5863,,UC,ICA,4202,1,OBRAS CIVILES SANITARIAS,6,10:30 -12:20,,,,,,04/07/2022,04/07/2022,,EXAM,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2016,5863,,UC,ICA,4202,1,OBRAS CIVILES SANITARIAS,6,,,,,15:30 -17:20,,14/03/2022,22/06/2022,,AYUD,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2022,5865,,UC,ICA,5150,1,OBRAS CIVILES SANITARIAS,6,08:30 -10:20,,,,,,07/03/2022,22/06/2022,C-220,CLAS,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2022,5865,,UC,ICA,5150,1,OBRAS CIVILES SANITARIAS,6,08:30 -10:20,,,,,,25/04/2022,25/04/2022,C-220,PRBA 1,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2022,5865,,UC,ICA,5150,1,OBRAS CIVILES SANITARIAS,6,08:30 -10:20,,,,,,06/06/2022,06/06/2022,C-220,PRBA 2,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2022,5865,,UC,ICA,5150,1,OBRAS CIVILES SANITARIAS,6,,08:30 -09:20,,,,,07/03/2022,22/06/2022,I207,CLAS,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2022,5865,,UC,ICA,5150,1,OBRAS CIVILES SANITARIAS,6,10:30 -12:20,,,,,,04/07/2022,04/07/2022,,EXAM,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2022,5865,,UC,ICA,5150,1,OBRAS CIVILES SANITARIAS,6,,,,,15:30 -17:20,,14/03/2022,22/06/2022,,AYUD,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2016,4057,,,ICI,3101,1,OPTIMIZACION,6,,10:30 -12:20,,,,,05/07/2022,05/07/2022,,EXAM,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,4057,,,ICI,3101,1,OPTIMIZACION,6,,,,12:30 -15:20,,,07/03/2022,22/06/2022,H-211,CLAS,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,4057,,,ICI,3101,1,OPTIMIZACION,6,,,,19:30 -21:20,,,21/04/2022,21/04/2022,,PRBA 1,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,4057,,,ICI,3101,1,OPTIMIZACION,6,,,,19:30 -21:20,,,02/06/2022,02/06/2022,,PRBA 2,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,4057,,,ICI,3101,1,OPTIMIZACION,6,,,,,17:30 -19:20,,14/03/2022,22/06/2022,,AYUD,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,4058,,,ICI,3101,2,OPTIMIZACION,6,,10:30 -12:20,,,,,05/07/2022,05/07/2022,,EXAM,TELHA/CORNEJO CLAUDIO ANDRES 
PE2016,4058,,,ICI,3101,2,OPTIMIZACION,6,,,,12:30 -15:20,,,07/03/2022,22/06/2022,H-214,CLAS,TELHA/CORNEJO CLAUDIO ANDRES 
PE2016,4058,,,ICI,3101,2,OPTIMIZACION,6,,,,19:30 -21:20,,,21/04/2022,21/04/2022,,PRBA 1,TELHA/CORNEJO CLAUDIO ANDRES 
PE2016,4058,,,ICI,3101,2,OPTIMIZACION,6,,,,19:30 -21:20,,,02/06/2022,02/06/2022,,PRBA 2,TELHA/CORNEJO CLAUDIO ANDRES 
PE2016,4058,,,ICI,3101,2,OPTIMIZACION,6,,,,,17:30 -19:20,,14/03/2022,22/06/2022,,AYUD,TELHA/CORNEJO CLAUDIO ANDRES 
PE2016,4060,,,ICI,5101,1,ORGANIZACION INDUSTRIAL,6,17:30 -19:20,,,,,,14/03/2022,22/06/2022,,AYUD,BASAURE/QUINTANA ARTURO FERNANDO
PE2016,4060,,,ICI,5101,1,ORGANIZACION INDUSTRIAL,6,,,12:30 -15:20,,,,07/03/2022,22/06/2022,C-114,CLAS,BASAURE/QUINTANA ARTURO FERNANDO
PE2016,4064,,,INM,8,1,PRINCIPIOS DEL MEDIO AMBIENTE,4,,,17:30 -19:20,,,,07/03/2022,22/06/2022,R-14,CLAS,ULLOA/MENARES PRISCILLA ANDREA
PE2016,4066,,,ING,2201,1,PROBABILIDADES Y ESTADISTICA,6,19:30 -21:20,,,,,,11/04/2022,11/04/2022,,PRBA 1,MONTEGU/RENTERIA IGNACIO EDUARDO
PE2016,4066,,,ING,2201,1,PROBABILIDADES Y ESTADISTICA,6,19:30 -21:20,,,,,,06/06/2022,06/06/2022,,PRBA 3,MONTEGU/RENTERIA IGNACIO EDUARDO
PE2016,4066,,,ING,2201,1,PROBABILIDADES Y ESTADISTICA,6,,15:30 -17:20,,,,,14/03/2022,22/06/2022,,AYUD,MONTEGU/RENTERIA IGNACIO EDUARDO
PE2016,4066,,,ING,2201,1,PROBABILIDADES Y ESTADISTICA,6,,,,19:30 -21:20,,,12/05/2022,12/05/2022,,PRBA 2,MONTEGU/RENTERIA IGNACIO EDUARDO
PE2016,4066,,,ING,2201,1,PROBABILIDADES Y ESTADISTICA,6,,,,,16:30 -19:20,,07/03/2022,22/06/2022,H-220,CLAS,MONTEGU/RENTERIA IGNACIO EDUARDO
PE2016,4066,,,ING,2201,1,PROBABILIDADES Y ESTADISTICA,6,,,,,15:30 -17:20,,01/07/2022,01/07/2022,,EXAM,MONTEGU/RENTERIA IGNACIO EDUARDO
PE2016,4067,,,ING,2201,2,PROBABILIDADES Y ESTADISTICA,6,19:30 -21:20,,,,,,11/04/2022,11/04/2022,,PRBA 1,IRARRAZAVAL/ZANARTU MARIA ELISA
PE2016,4067,,,ING,2201,2,PROBABILIDADES Y ESTADISTICA,6,19:30 -21:20,,,,,,06/06/2022,06/06/2022,,PRBA 3,IRARRAZAVAL/ZANARTU MARIA ELISA
PE2016,4067,,,ING,2201,2,PROBABILIDADES Y ESTADISTICA,6,,15:30 -17:20,,,,,14/03/2022,22/06/2022,,AYUD,IRARRAZAVAL/ZANARTU MARIA ELISA
PE2016,4067,,,ING,2201,2,PROBABILIDADES Y ESTADISTICA,6,,,,19:30 -21:20,,,12/05/2022,12/05/2022,,PRBA 2,IRARRAZAVAL/ZANARTU MARIA ELISA
PE2016,4067,,,ING,2201,2,PROBABILIDADES Y ESTADISTICA,6,,,,,16:30 -19:20,,07/03/2022,22/06/2022,C-014,CLAS,IRARRAZAVAL/ZANARTU MARIA ELISA
PE2016,4067,,,ING,2201,2,PROBABILIDADES Y ESTADISTICA,6,,,,,15:30 -17:20,,01/07/2022,01/07/2022,,EXAM,IRARRAZAVAL/ZANARTU MARIA ELISA
PE2016,4071,,,ING,1103,1,PROGRAMACION,5,10:30 -12:20,,,,,,07/03/2022,22/06/2022,L.COMP-01,LABT,ALVAREZ/GOMEZ CLAUDIO JAVIER
PE2016,4071,,,ING,1103,1,PROGRAMACION,5,,,08:30 -10:20,,,,02/03/2022,22/06/2022,H-011,CLAS,ALVAREZ/GOMEZ CLAUDIO JAVIER
PE2016,4071,,,ING,1103,1,PROGRAMACION,5,10:30 -12:20,,,,,,04/04/2022,04/04/2022,L.COMP-01,PRBA 1,ALVAREZ/GOMEZ CLAUDIO JAVIER
PE2016,4071,,,ING,1103,1,PROGRAMACION,5,10:30 -12:20,,,,,,25/04/2022,25/04/2022,L.COMP-01,PRBA 2,ALVAREZ/GOMEZ CLAUDIO JAVIER
PE2016,4071,,,ING,1103,1,PROGRAMACION,5,10:30 -12:20,,,,,,16/05/2022,16/05/2022,L.COMP-01,PRBA 3,ALVAREZ/GOMEZ CLAUDIO JAVIER
PE2016,4071,,,ING,1103,1,PROGRAMACION,5,10:30 -12:20,,,,,,06/06/2022,06/06/2022,L.COMP-01,PRBA 4,ALVAREZ/GOMEZ CLAUDIO JAVIER
PE2016,4071,,,ING,1103,1,PROGRAMACION,5,,,,12:30 -14:20,,,30/06/2022,30/06/2022,LABT ,PRBA 5,ALVAREZ/GOMEZ CLAUDIO JAVIER
PE2016,4071,,,ING,1103,1,PROGRAMACION,5,,,,12:30 -14:20,,,07/03/2022,22/06/2022,,AYUD,ALVAREZ/GOMEZ CLAUDIO JAVIER
PE2016,4072,,,ING,1103,2,PROGRAMACION,5,10:30 -12:20,,,,,,07/03/2022,22/06/2022,,LABT,SAAVEDRA/RONDO JOSE MANUEL
PE2016,4072,,,ING,1103,2,PROGRAMACION,5,10:30 -12:20,,,,,,04/04/2022,04/04/2022,,PRBA 1,SAAVEDRA/RONDO JOSE MANUEL
PE2016,4072,,,ING,1103,2,PROGRAMACION,5,10:30 -12:20,,,,,,25/04/2022,25/04/2022,,PRBA 2,SAAVEDRA/RONDO JOSE MANUEL
PE2016,4072,,,ING,1103,2,PROGRAMACION,5,10:30 -12:20,,,,,,16/05/2022,16/05/2022,,PRBA 3,SAAVEDRA/RONDO JOSE MANUEL
PE2016,4072,,,ING,1103,2,PROGRAMACION,5,10:30 -12:20,,,,,,06/06/2022,06/06/2022,,PRBA 4,SAAVEDRA/RONDO JOSE MANUEL
PE2016,4072,,,ING,1103,2,PROGRAMACION,5,,,,12:30 -14:20,,,30/06/2022,30/06/2022,LABT ,PRBA 5,SAAVEDRA/RONDO JOSE MANUEL
PE2016,4072,,,ING,1103,2,PROGRAMACION,5,,,08:30 -10:20,,,,02/03/2022,22/06/2022,,CLAS,SAAVEDRA/RONDO JOSE MANUEL
PE2016,4072,,,ING,1103,2,PROGRAMACION,5,,,,12:30 -14:20,,,07/03/2022,22/06/2022,,AYUD,SAAVEDRA/RONDO JOSE MANUEL
PE2016,4073,,,ING,1103,3,PROGRAMACION,5,10:30 -12:20,,,,,,07/03/2022,22/06/2022,COMP-01,LABT,ROBLEDO/LEIVA JAVIER ENRIQUE
PE2016,4073,,,ING,1103,3,PROGRAMACION,5,10:30 -12:20,,,,,,04/04/2022,04/04/2022,COMP-01,PRBA 1,ROBLEDO/LEIVA JAVIER ENRIQUE
PE2016,4073,,,ING,1103,3,PROGRAMACION,5,10:30 -12:20,,,,,,25/04/2022,25/04/2022,COMP-01,PRBA 2,ROBLEDO/LEIVA JAVIER ENRIQUE
PE2016,4073,,,ING,1103,3,PROGRAMACION,5,10:30 -12:20,,,,,,16/05/2022,16/05/2022,COMP-01,PRBA 3,ROBLEDO/LEIVA JAVIER ENRIQUE
PE2016,4073,,,ING,1103,3,PROGRAMACION,5,10:30 -12:20,,,,,,06/06/2022,06/06/2022,COMP-01,PRBA 4,ROBLEDO/LEIVA JAVIER ENRIQUE
PE2016,4073,,,ING,1103,3,PROGRAMACION,5,,,,12:30 -14:20,,,30/06/2022,30/06/2022,LABT ,PRBA 5,ROBLEDO/LEIVA JAVIER ENRIQUE
PE2016,4073,,,ING,1103,3,PROGRAMACION,5,,,08:30 -10:20,,,,02/03/2022,22/06/2022,,CLAS,ROBLEDO/LEIVA JAVIER ENRIQUE
PE2016,4073,,,ING,1103,3,PROGRAMACION,5,,,,12:30 -14:20,,,07/03/2022,22/06/2022,,AYUD,ROBLEDO/LEIVA JAVIER ENRIQUE
PE2016,4074,,,ING,1103,4,PROGRAMACION,5,12:30 -14:20,,,,,,07/03/2022,22/06/2022,L.COMP-01,LABT,HOWARD/MATTE ANDRES IGNACIO
PE2016,4074,,,ING,1103,4,PROGRAMACION,5,12:30 -14:20,,,,,,04/04/2022,04/04/2022,L.COMP-01,PRBA 1,HOWARD/MATTE ANDRES IGNACIO
PE2016,4074,,,ING,1103,4,PROGRAMACION,5,12:30 -14:20,,,,,,25/04/2022,25/04/2022,L.COMP-01,PRBA 2,HOWARD/MATTE ANDRES IGNACIO
PE2016,4074,,,ING,1103,4,PROGRAMACION,5,12:30 -14:20,,,,,,16/05/2022,16/05/2022,L.COMP-01,PRBA 3,HOWARD/MATTE ANDRES IGNACIO
PE2016,4074,,,ING,1103,4,PROGRAMACION,5,12:30 -14:20,,,,,,06/06/2022,06/06/2022,L.COMP-01,PRBA 4,HOWARD/MATTE ANDRES IGNACIO
PE2016,4074,,,ING,1103,4,PROGRAMACION,5,,,,14:30 -16:20,,,30/06/2022,30/06/2022,LABT ,PRBA 5,HOWARD/MATTE ANDRES IGNACIO
PE2016,4074,,,ING,1103,4,PROGRAMACION,5,,,08:30 -10:20,,,,02/03/2022,22/06/2022,,CLAS,HOWARD/MATTE ANDRES IGNACIO
PE2016,4074,,,ING,1103,4,PROGRAMACION,5,,,,14:30 -16:20,,,07/03/2022,22/06/2022,,AYUD,HOWARD/MATTE ANDRES IGNACIO
PE2016,4075,,,ING,1103,5,PROGRAMACION,5,12:30 -14:20,,,,,,07/03/2022,22/06/2022,COMP-01,LABT,OSSA/MONGE JOSE JAVIER
PE2016,4075,,,ING,1103,5,PROGRAMACION,5,12:30 -14:20,,,,,,04/04/2022,04/04/2022,COMP-01,PRBA 1,OSSA/MONGE JOSE JAVIER
PE2016,4075,,,ING,1103,5,PROGRAMACION,5,12:30 -14:20,,,,,,25/04/2022,25/04/2022,COMP-01,PRBA 2,OSSA/MONGE JOSE JAVIER
PE2016,4075,,,ING,1103,5,PROGRAMACION,5,12:30 -14:20,,,,,,16/05/2022,16/05/2022,COMP-01,PRBA 3,OSSA/MONGE JOSE JAVIER
PE2016,4075,,,ING,1103,5,PROGRAMACION,5,12:30 -14:20,,,,,,06/06/2022,06/06/2022,COMP-01,PRBA 4,OSSA/MONGE JOSE JAVIER
PE2016,4075,,,ING,1103,5,PROGRAMACION,5,,,,14:30 -16:20,,,30/06/2022,30/06/2022,LABT ,PRBA 5,OSSA/MONGE JOSE JAVIER
PE2016,4075,,,ING,1103,5,PROGRAMACION,5,,,08:30 -10:20,,,,02/03/2022,22/06/2022,C-013,CLAS,OSSA/MONGE JOSE JAVIER
PE2016,4075,,,ING,1103,5,PROGRAMACION,5,,,,14:30 -16:20,,,07/03/2022,22/06/2022,,AYUD,OSSA/MONGE JOSE JAVIER
PE2016,4088,,,ICC,3102,1,PROGRAMACION BAJO NIVEL,6,10:30 -12:20,,,,,,04/07/2022,04/07/2022,,EXAM,DELPIANO/COSTABAL RAFAEL 
PE2016,4088,,,ICC,3102,1,PROGRAMACION BAJO NIVEL,6,,10:30 -12:20,,,,,14/03/2022,22/06/2022,L.COMP-01,LABT,DELPIANO/COSTABAL RAFAEL 
PE2016,4088,,,ICC,3102,1,PROGRAMACION BAJO NIVEL,6,,,14:30 -16:20,,,,07/03/2022,22/06/2022,C-105,CLAS,DELPIANO/COSTABAL RAFAEL 
PE2016,4090,,,ICI,3202,1,PROGRAMACION MATEMATICA,6,13:30 -15:20,,,,,,04/07/2022,04/07/2022,,EXAM,PEREZ/RETAMALES JUAN EDUARDO
PE2016,4090,,,ICI,3202,1,PROGRAMACION MATEMATICA,6,,15:30 -17:20,,,,,14/03/2022,22/06/2022,,AYUD,PEREZ/RETAMALES JUAN EDUARDO
PE2016,4090,,,ICI,3202,1,PROGRAMACION MATEMATICA,6,,15:30 -17:20,,,,,05/04/2022,05/04/2022,,PRBA 1,PEREZ/RETAMALES JUAN EDUARDO
PE2016,4090,,,ICI,3202,1,PROGRAMACION MATEMATICA,6,,15:30 -17:20,,,,,10/05/2022,10/05/2022,,PRBA 2,PEREZ/RETAMALES JUAN EDUARDO
PE2016,4090,,,ICI,3202,1,PROGRAMACION MATEMATICA,6,,15:30 -17:20,,,,,22/06/2022,22/06/2022,,PRBA 3,PEREZ/RETAMALES JUAN EDUARDO
PE2016,4090,,,ICI,3202,1,PROGRAMACION MATEMATICA,6,,,13:30 -16:20,,,,07/03/2022,22/06/2022,C-213,CLAS,PEREZ/RETAMALES JUAN EDUARDO
PE2016,4092,,,ICC,3101,1,PROGRAMACION ORIENTADA A OBJET,6,,08:30 -10:20,,,,,07/03/2022,22/06/2022,I010,CLAS,HOWARD/MATTE ANDRES IGNACIO + ZUÑIGA/JOHNSON ALFONSO
PE2016,4092,,,ICC,3101,1,PROGRAMACION ORIENTADA A OBJET,6,,,10:30 -12:20,,,,06/07/2022,06/07/2022,,EXAM,HOWARD/MATTE ANDRES IGNACIO + ZUÑIGA/JOHNSON ALFONSO
PE2016,4092,,,ICC,3101,1,PROGRAMACION ORIENTADA A OBJET,6,,,,,08:30 -10:20,,14/03/2022,22/06/2022,L.COMP-01,LABT,HOWARD/MATTE ANDRES IGNACIO + ZUÑIGA/JOHNSON ALFONSO
PE2016,4094,,,IOC,5201,1,PROYECTO CIVIL (DPI),6,,,11:30 -13:20,,,,14/03/2022,22/06/2022,,LABT,CARRILLO/NEGRETE EUGENIA MARIA
PE2016,4094,,,IOC,5201,1,PROYECTO CIVIL (DPI),6,,,,,16:30 -19:20,,22/04/2022,22/04/2022,C-215,PRBA 1,CARRILLO/NEGRETE EUGENIA MARIA
PE2016,4094,,,IOC,5201,1,PROYECTO CIVIL (DPI),6,,,,,16:30 -19:20,,10/06/2022,10/06/2022,C-215,PRBA 2,CARRILLO/NEGRETE EUGENIA MARIA
PE2016,4094,,,IOC,5201,1,PROYECTO CIVIL (DPI),6,,,,,16:30 -19:20,,07/03/2022,22/06/2022,C-215,CLAS,CARRILLO/NEGRETE EUGENIA MARIA
PE2016,4095,,,IOC,5201,2,PROYECTO CIVIL (ESTRUCTURAS),6,,10:30 -13:20,,,,,07/03/2022,22/06/2022,H-109,CLAS,MENDOZA/VALENZUELA JUAN DE LA CRUZ
PE2016,4095,,,IOC,5201,2,PROYECTO CIVIL (ESTRUCTURAS),6,,,11:30 -13:20,,,,14/03/2022,22/06/2022,L.OB.CIVIL,LABT,MENDOZA/VALENZUELA JUAN DE LA CRUZ
PE2016,4095,,,IOC,5201,2,PROYECTO CIVIL (ESTRUCTURAS),6,,,13:30 -15:20,,,,06/07/2022,06/07/2022,,EXAM,MENDOZA/VALENZUELA JUAN DE LA CRUZ
PE2016,3889,,,IOC,12,1,PROYECTO DE ESTRUCTURA DE ACER,6,,,,,14:30 -16:20,,07/03/2022,22/06/2022,C-216,CLAS,URZUA/ARCE CRISTIAN 
PE2016,3889,,,IOC,12,1,PROYECTO DE ESTRUCTURA DE ACER,6,,,,,14:30 -16:20,,29/04/2022,29/04/2022,C-216,PRBA 1,URZUA/ARCE CRISTIAN 
PE2016,3889,,,IOC,12,1,PROYECTO DE ESTRUCTURA DE ACER,6,,,,,14:30 -16:20,,17/06/2022,17/06/2022,C-216,PRBA 2,URZUA/ARCE CRISTIAN 
PE2016,4097,,,ING,5203,1,PROYECTO DE TITULO 1,4,,,,,08:30 -10:20,,07/03/2022,22/06/2022,,CLAS,CARRASCO/ORMEÑO CARMEN 
PE2016,5874,,,ING,5203,2,PROYECTO DE TITULO 1,4,,,,,,,07/03/2022,22/06/2022,,CLAS,ESTEVEZ/CABALLERO MARIA JESUS 
PE2016,4099,,,ING,6103,1,PROYECTO DE TITULO 2,18,,,,,,,07/03/2022,22/06/2022,,CLAS,CARRASCO/ORMEÑO CARMEN 
PE2016,5228,,,ING,6103,2,PROYECTO DE TITULO 2,18,,,,,,,07/03/2022,22/06/2022,,CLAS,ESTEVEZ/CABALLERO MARIA JESUS 
PE2016,4101,,,IOC,4206,1,PROYECTO DE VIALIDAD URBANA,6,15:30 -17:20,,,,,,04/07/2022,04/07/2022,,EXAM, URETA/CAMPOS GERARDO
PE2016,4101,,,IOC,4206,1,PROYECTO DE VIALIDAD URBANA,6,,,,13:30 -15:20,,,07/03/2022,22/06/2022,C-221,CLAS, URETA/CAMPOS GERARDO
PE2016,5804,,,ICE,207,1,PROYECTOS ELECTRICOS,6,,,,16:30 -19:20,,,07/03/2022,22/06/2022,C-101,CLAS,FARIAS/RUIZ PEDRO PABLO
PE2016,5804,,,ICE,207,1,PROYECTOS ELECTRICOS,6,,,,,13:30 -15:20,,01/07/2022,01/07/2022,,EXAM,FARIAS/RUIZ PEDRO PABLO
PE2016,5798,,,ICC,23,1,RECONC. VISUAL CON D. LEARNING,6,,17:30 -19:20,,,,,14/03/2022,22/06/2022,L.COMP-01,LABT,SAAVEDRA/RONDO JOSE MANUEL
PE2016,5798,,,ICC,23,1,RECONC. VISUAL CON D. LEARNING,6,,,,10:30 -12:20,,,07/03/2022,22/06/2022,I105,CLAS,SAAVEDRA/RONDO JOSE MANUEL
PE2016,5798,,,ICC,23,1,RECONC. VISUAL CON D. LEARNING,6,,,,,13:30 -15:20,,01/07/2022,01/07/2022,,EXAM,SAAVEDRA/RONDO JOSE MANUEL
PE2016,4107,,,ING,5206,1,SEMINARIO DE ETICA PROFESIONAL,2,12:30 -14:20,,,,,,07/03/2022,22/06/2022,H-214,CLAS,PEZOA/GUTIERREZ ALVARO ANTONIO
PE2016,4107,,,ING,5206,1,SEMINARIO DE ETICA PROFESIONAL,2,,,,13:30 -15:20,,,30/06/2022,30/06/2022,,EXAM,PEZOA/GUTIERREZ ALVARO ANTONIO
PE2016,5875,,,ING,5206,2,SEMINARIO DE ETICA PROFESIONAL,2,,,,12:30 -14:20,,,07/03/2022,22/06/2022,C-214,CLAS,PEZOA/GUTIERREZ ALVARO ANTONIO
PE2016,5875,,,ING,5206,2,SEMINARIO DE ETICA PROFESIONAL,2,,,,13:30 -15:20,,,30/06/2022,30/06/2022,,EXAM,PEZOA/GUTIERREZ ALVARO ANTONIO
PE2016,4109,,,ICE,3102,1,SEÑALES Y SISTEMAS,6,,15:30 -17:20,,,,,14/03/2022,22/06/2022,,AYUD,ANGUITA/GARCIA JAIME 
PE2016,4109,,,ICE,3102,1,SEÑALES Y SISTEMAS,6,,,,12:30 -15:20,,,07/03/2022,22/06/2022,C-205,CLAS,ANGUITA/GARCIA JAIME 
